

productTitle,Review Title,Rating,Review Body
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",It's Amazing ....5 star product  bss thoda width jyada hoti to achha lagta...books rkhne mm,5.0 out of 5 stars,Thoda width hoti to or achha lagta
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Very nice,4.0 out of 5 stars,"The media could not be loaded.
                



 Yes easy to install👍"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good,4.0 out of 5 stars,Product is good and easy to assemble but you need carpenter to have it installed.
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",self,4.0 out of 5 stars,"The media could not be loaded.
                



 nice i like it...it is not make of wood its card boad.not wood ply ...."
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Worth the price,5.0 out of 5 stars,It's worth the price.. Highly recommended..Need to handle with care while assembling & installation
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Product is clean and shaped properly,5.0 out of 5 stars,Good
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Complicated product to install not easy!,4.0 out of 5 stars,The product has a very bad smell I guess from the laminate or glu used !The design is such it will pierce the wall at 7 different locations .Need a wall drill to install .
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good product,4.0 out of 5 stars,"Quality ok,price too high according to material"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Great product. Quality wise also good,5.0 out of 5 stars,"The media could not be loaded.
                



 I loved it.. it made easy to arrange daily products and also enhance room interior. I used it for my daily makeup products"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Excellent,4.0 out of 5 stars,But install is difficult. Nice look
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Nice product very easy to install,5.0 out of 5 stars,Nice quality
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Okay but i always have feeling it will fall down,3.0 out of 5 stars,Its good but feels like it will break if added some load
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",All. Is weLL,4.0 out of 5 stars,
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Thank you,4.0 out of 5 stars,"Good product, love this"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Very nice look beautiful🥰🥰,4.0 out of 5 stars,Nice look beautiful
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good product,4.0 out of 5 stars,"The product, materials used and workmanship good. The concept, idea and design good.They forgot to send the screws in the package, however very helpful over whatsapp. Gave information re size of screw etc. Had to purchase about ₹40 worth of screws."
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good product but needs improvement,3.0 out of 5 stars,Product is good at this price but it doesn't look new and clean. Otherwise its good for your corners.. but the delivery executive was very co-operative..
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Worthy !!,4.0 out of 5 stars,"Easy to install. The catalogue provided came in handy while setting up the pieces. To ensure safety of your wall and wooden boards, I would recommend someone who has good experience in using a drilling machine while installing.Note: The first and last pieces doesn't come with enough support so please do not place heavy objects here as it would break. Installation matters here."
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Awsome product value for money.,5.0 out of 5 stars,"Quality of the product is awesome and packaging was so great, more than expected.. Installation was so easy, alignment and holes were perfect."
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good,4.0 out of 5 stars,"Nice productWe can assemble the whole set with one screw driver, by self.But to fit on the wall we have to drill holes.Paint quality is poorOver all nice product"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Vry good quality,5.0 out of 5 stars,Very good quality and easy to assemble
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Superb,5.0 out of 5 stars,Really liked it! Thanks.😍
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Worth to Buy,4.0 out of 5 stars,"Product quality is really good, delivery was very late but delivered as per the scheduled date given by Amazon, packing was good, product delivered w.o.any damage's, requesting seller if they can provide 1 additional wall side pc to replace with damaged pc, if damage happens at the time of installation..... Happy with the product....."
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Worth for money,4.0 out of 5 stars,It’s sturdy and easy to fix
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Multicolour  zig zag stand Awesome👌,5.0 out of 5 stars,I love the colours the finish and already drilled and provided with Screws a complete package for display at home office etc.....love it❤️
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Almost good,4.0 out of 5 stars,Very nice producteasy to installjust colur of board is not so good scratched in many partsBe carefull while installingLooks good in wall ...okay with these product
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Great piece,5.0 out of 5 stars,"This is a great piece to add to your living room.. Perfect for light decor.. The quality is decent, but at this price it is the best…"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good Product,3.0 out of 5 stars,Good material butas per quality not run more then 1 /2 yearsIt's bhusa material
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Not a good finish.,3.0 out of 5 stars,Finishing is not that good for money.
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Excellent product and must to buy....,5.0 out of 5 stars,Easy to install. Very nice
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good product,3.0 out of 5 stars,"Product is good , painting quality is poor"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Design,3.0 out of 5 stars,
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Superb product,5.0 out of 5 stars,Over-all superb
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good to Hold Small & Light showpieces,5.0 out of 5 stars,"The media could not be loaded.
                



 Like - Easy to assemble, looks good, 7 shelves to keep itemsDislikes - Need an expert to install on wall (I think it's same for any wall item you buy)Note- It's good to keep small and average weighing showpieces... You are ofcourse not expected to stand on it...."
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",very nice,5.0 out of 5 stars,value for money
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Wrong colour recieved,4.0 out of 5 stars,"I ordered a multicoloured side rack whereas recieved a single colour unit . Have reordered it again , kindly mj sure I receive d multicoloured this time ."
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Just too awesome 💗💗💗💕,5.0 out of 5 stars,
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Value for money ❤️‍🔥❤️‍🔥👌,5.0 out of 5 stars,Its really awesome product i like it very much 😊😊😊
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good 5 star,5.0 out of 5 stars,Need to be care while installing . Like it . Strong and beautiful .
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Small size,3.0 out of 5 stars,"Size not look like images, delivered product is small wize can't arrange books like product images"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Nice,4.0 out of 5 stars,
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Product looks good,3.0 out of 5 stars,Good product but the one I received has scratches on Surfaces as if it is a used one
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Ok,5.0 out of 5 stars,Ok
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Compact and nice arrangement to display showpieces,5.0 out of 5 stars,The media could not be loaded.
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good Product,3.0 out of 5 stars,nice
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Finishing is poor,3.0 out of 5 stars,It's made of cardboard and paint is not don't properly.many spots are discolored .
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",good product,3.0 out of 5 stars,"No matter which colour you order, default white colour will be delivered. However material is good"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Super Buy,4.0 out of 5 stars,Amazing fit for corner walls and display
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",This is hardwood and a good choice to give a look to Living area,5.0 out of 5 stars,"The media could not be loaded.
                



 Easy to assemble, and need another person support to hold it to assemble on wall."
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Worth for money paid,4.0 out of 5 stars,Simple and easy to install...
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Useful,5.0 out of 5 stars,It's a very good looking and useful home decor item.. quality of the product is very good.. loved it ❤️
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good finishing..,5.0 out of 5 stars,"The media could not be loaded.
                



 Product is very good looking and impressive. Delivery packaging was very good. Justnprovide black screw to the item with wall as I have purchased black color. Otherwise no issue.. I will go for another one."
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)","Good quality, easy to assemble and install",5.0 out of 5 stars,"The product is very nice to look and we are using it for last 1 month or so.Great experience of self assembly, easy to fix and install and colour.It's a good quality but not very sturdy. Don't overload. Meant for small items"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Amazing product,5.0 out of 5 stars,"The media could not be loaded.
                



 Amazing product... Value for money... My drawing room looks beautiful with this amazing product... I'm very happy for this product.. Go for it..... 🤩🤩🤩"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Size is very small. It is small even for smaller books.,1.0 out of 5 stars,"The size is too small. Good at this price point, but not worth installing in a good room"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Worth a buy,5.0 out of 5 stars,Easy to assemble and looks good
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)","Elegant look after installation , Good .",5.0 out of 5 stars,Nice looking .
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Value for money,5.0 out of 5 stars,This product has given very nice look to hall and Value for money
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Quality,5.0 out of 5 stars,Good quality
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",same as shown in pic,5.0 out of 5 stars,Keep it going.
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Nice one,5.0 out of 5 stars,"The media could not be loaded.
                



 Small and cute"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Useful product and strong.,5.0 out of 5 stars,The media could not be loaded.
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Very handy to keep light weight products.,5.0 out of 5 stars,
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",A nice product,5.0 out of 5 stars,Had all instructions for easy installation and the overall packaging and quality were also good.Recommended for all
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Excellent product,5.0 out of 5 stars,Superb
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good Product,5.0 out of 5 stars,Good Product but you need a carpenter to perfection
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Beautiful indeed,5.0 out of 5 stars,Very easy to install and atteactive product...Thanks.
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good,3.0 out of 5 stars,Priduct ia.good but.the hieght should be little bit more ...
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Simple delicate material but value for money,5.0 out of 5 stars,Value for money and it can't be used rough and can't keep heavy items. But showcase purpose is good.
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Ok type,3.0 out of 5 stars,All required drills not done properly and small crack.
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",coolest iteam..,5.0 out of 5 stars,nice product ..
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good not excellent,3.0 out of 5 stars,Good product not excellent
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Worth of Penny,3.0 out of 5 stars,Loved it....good one
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)","Half product sent, no screws",1.0 out of 5 stars,"What's the use of this product when the seller does not sends the screws required to fix it, useless, plus there is no manual or directions shared, better to buy from better sellers"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Satisfied product,5.0 out of 5 stars,"Excellent design,satisfied"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Amazing,5.0 out of 5 stars,I like it
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good buy,5.0 out of 5 stars,"Good look, good product to buy for small houses or rooms"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Output is awesome,5.0 out of 5 stars,"The media could not be loaded.
                



 Installation"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Easy to assemble and worth the price,5.0 out of 5 stars,Product was easy to assemble and it was worth the price. It fits the corner perfectly. Recommended!
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Looks,5.0 out of 5 stars,Very nice and cool looking
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)","Quality - 1, Seller - 5",1.0 out of 5 stars,Very very bad finishing. Too far from what it looks like in pics.They have just put white and black paint on wood planks. Most of the parts have uneven paint.The seller was kind enough to accept return request even though the product is non returnable.
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Not sturdy at all. Can break.,1.0 out of 5 stars,"Not sturdy at all. Assembling is easy if you have a screwdriver. You need a carpenter to hang it on the wall. Its not at all sturdy. Easily bending and the design is faulty. Cannot tolerate weight, bends easily. Also it's not fibre or anything, cheap wooden material painted white and black. The color is coming off exposing the wood already. You can get similar things in shop at half the price."
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Excellent,5.0 out of 5 stars,
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Super product,5.0 out of 5 stars,It's really amazing product.very useful n space saver.suitable for corner value for money... highly recommend..
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)","Excellent packing , Excellent product and Excellent quality",5.0 out of 5 stars,Don't hesitate go for it excellent product and Excellent packing also 👍
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Best product,5.0 out of 5 stars,Easy to install
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Nice.,5.0 out of 5 stars,Quality is good..Good looking..But little bit tough to assemble..And installation..
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Wooden,1.0 out of 5 stars,Worst item
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Product finishing is not upto mark,1.0 out of 5 stars,Screw missing 50% brought from outside
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Very much satisfied with the product.,5.0 out of 5 stars,Very much satisfied with the product.
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Fantastic product easy to fix,5.0 out of 5 stars,
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Quality is bad,1.0 out of 5 stars,Quality is bad and very poor
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Ok product. After finishing with showpiece it look 😊 g8,2.0 out of 5 stars,In image it shows 7 black wall craft but i got 6.Pieces are not pant to good rest ok 👍🏻Little bit disappointed.
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good,5.0 out of 5 stars,Corner soces is very good
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Excellent,5.0 out of 5 stars,"The media could not be loaded.
                



 It's perfect for displaying my knick knacks"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Go for it,5.0 out of 5 stars,Love this product.
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good,5.0 out of 5 stars,Super well packed .. budget product with best quality..
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good,5.0 out of 5 stars,"The media could not be loaded.
                



 Great choice👍"
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Product colour was not properly,1.0 out of 5 stars,As per showing in Amazon but product come bad quality and Colour was not properly done in product
"SAW SAQIB ALI WOODEN HANDICRAFTS Engineered Wood MDF- Medium Density Fiber Glossy Zig zag Corner Rack Shelves for Living and Bedroom Decoration (Black, Large, Set of 1)",Good,5.0 out of 5 stars,"The media could not be loaded.
                



 Good"
